"","Company","User_ID","N_Prev_Ten"
"23162","Microsoft","53544988",7
"23168","Microsoft","18006651",3
"23181","Microsoft","4638464",6
"23185","Microsoft","3569425",3
"23198","Microsoft","33470690",5
"23204","Microsoft","19554698",1
"23222","Microsoft","13540228",1
"23230","Microsoft","15570",5
"23237","Microsoft","29571422",3
"23239","Microsoft","2939131",1
"23251","Microsoft","3199",7
"23255","Microsoft","13296651",4
"23258","Microsoft","77980743",1
"23261","Microsoft","20284934",2
"23281","Microsoft","17571846",2
"23294","Microsoft","56098013",2
"23296","Microsoft","331894930",1
"23304","Microsoft","178085224",3
"23306","Microsoft","144501434",2
"23308","Microsoft","5598509",2
"23318","Google","23065928",4
"23325","Microsoft","1447177",4
"23328","Amazon","1447177",7
"23331","Microsoft","25518995",2
"23338","Microsoft","19356707",6
"23346","Microsoft","87641999",4
"23387","Microsoft","11989027",3
"23404","Microsoft","13101195",3
"23409","Microsoft","10711892",2
"23411","Microsoft","18170156",1
"23414","Microsoft","34181314",1
"23418","Microsoft","5747745",4
"23422","Microsoft","16470584",3
"23431","Microsoft","14296294",5
"23432","Amazon","14296294",6
"23434","Amazon","265292045",1
"23437","Microsoft","210648746",1
"23440","Microsoft","4615302",3
"23444","Microsoft","166998280",2
"23447","Microsoft","12636009",3
"23449","Amazon","112231326",1
"23454","Microsoft","20242986",5
"23459","Microsoft","10533022",3
"23460","Google","10533022",4
"23471","Microsoft","26584874",6
"23475","Microsoft","3097302",2
"23480","Microsoft","1160127",5
"23485","Microsoft","140539812",3
"23496","Microsoft","162149016",6
"23508","Microsoft","10240638",3
"23515","Microsoft","109164846",2
"23525","Microsoft","29246538",7
"23532","Microsoft","10924907",1
"23542","Microsoft","52359279",1
"23547","Microsoft","90340968",2
"23550","Microsoft","244767778",3
"23553","Microsoft","31529091",1
"23560","Microsoft","119812777",5
"23563","Microsoft","13492246",2
"23583","Microsoft","1061852",6
"23586","Microsoft","42268273",3
"23590","Microsoft","35033120",2
"23599","Microsoft","5263717",1
"23615","Microsoft","99804384",10
"23617","Microsoft","17618029",2
"23622","Microsoft","24940699",2
"23625","Microsoft","49498811",1
"23627","Microsoft","49498811",3
"23641","Microsoft","17109311",3
"23644","Microsoft","11936655",3
"23655","Microsoft","24170663",10
"23657","Microsoft","156633474",2
"23661","Microsoft","9776348",2
"23663","Microsoft","18602303",2
"23670","Microsoft","24548808",7
"23674","Microsoft","74961190",3
"23679","Microsoft","949762",2
"23683","Microsoft","84553456",1
"23691","Apple","18502697",1
"23696","Microsoft","18502697",6
"23697","Microsoft","18502697",7
"23710","Microsoft","76923334",5
"23716","Microsoft","54316199",2
"23719","Microsoft","8779382",3
"23733","Microsoft","6833680",1
"23738","Microsoft","15498044",4
"23741","Microsoft","21699273",2
"23753","Microsoft","68351726",1
"23760","Microsoft","2441311",5
"23764","Microsoft","2195242",1
"23769","Microsoft","93159790",3
"23773","Microsoft","123780919",1
"23795","Microsoft","2408740",2
"23801","Apple","2408740",8
"23805","Microsoft","14885441",1
"23810","Microsoft","3802251",3
"23811","Amazon","3802251",4
"23815","Microsoft","23831270",3
"23825","Microsoft","214548195",1
"23836","Microsoft","133709605",3
"23848","Microsoft","6606371",2
"23854","Microsoft","325166890",3
"23866","Microsoft","136163203",3
"23874","Microsoft","27535167",1
"23878","Microsoft","8303492",2
"23883","Microsoft","289454",3
"23888","Microsoft","223335416",1
"23907","Microsoft","732462",1
"23911","Google","732462",5
"23915","Microsoft","11322314",2
"23923","Microsoft","12323829",3
"23941","Microsoft","181416409",5
"23948","Microsoft","7592043",2
"23955","Microsoft","5510096",1
"23958","Microsoft","5369681",3
"23959","Microsoft","5369681",4
"23964","Microsoft","32730741",5
"23975","Microsoft","5458547",7
"23978","Microsoft","163891127",2
"23981","Microsoft","27225380",1
"23990","Microsoft","20661241",5
"23995","Microsoft","18526478",1
"23998","Microsoft","3687867",1
"24006","Microsoft","37932574",2
"24015","Microsoft","2711860",2
"24019","Microsoft","10472710",1
"24027","Microsoft","36727922",1
"24029","Microsoft","69408934",1
"24034","Microsoft","26566685",3
"24037","Microsoft","4650143",3
"24039","Microsoft","199086650",2
"24068","Microsoft","328663961",4
"24080","Microsoft","245271708",1
"24094","Microsoft","206231298",3
"24099","Microsoft","27939220",5
"24100","Microsoft","27939220",6
"24108","Microsoft","2900450",4
"24113","Microsoft","15136993",5
"24129","Microsoft","3713417",5
"24130","Microsoft","599105787",1
"24131","Microsoft","62296536",1
"24133","Microsoft","10540389",1
"24140","Microsoft","11795278",1
"24141","Microsoft","11795278",2
"24148","Microsoft","6736365",2
"24151","Microsoft","83582668",1
"24157","Microsoft","3147376",1
"24164","Microsoft","34792296",5
"24165","Microsoft","62952008",1
"24167","Microsoft","4594899",2
"24188","Microsoft","34025286",13
"24191","Apple","2771837",3
"24193","Microsoft","2771837",5
"24196","Microsoft","23146538",1
"24201","Microsoft","2782521",1
"24211","Microsoft","7411045",1
"24216","Microsoft","326783",1
"24218","Microsoft","159257538",1
"24221","Microsoft","15533564",1
"24232","Microsoft","27644928",8
"24242","Microsoft","4969673",8
"24246","Microsoft","22915284",3
"24256","Microsoft","40650000",7
"24260","Microsoft","2270184",3
"24264","Microsoft","13894211",4
"24275","Microsoft","72501039",1
"24277","Microsoft","5668414",2
"24283","Microsoft","147805636",3
"24293","Microsoft","77028252",1
"24295","Microsoft","59924830",1
"24302","Apple","4019247",1
"24304","Microsoft","206335060",1
"24308","Microsoft","813770",3
"24318","Microsoft","32468687",1
"24329","Microsoft","261598931",9
"24333","Microsoft","15088607",3
"24344","Microsoft","72529778",2
"24345","Microsoft","72529778",3
"24348","Microsoft","70073596",1
"24352","Microsoft","12658641",3
"24353","Microsoft","12658641",4
"24362","Microsoft","12128149",6
"24368","Microsoft","39443004",4
"24371","Microsoft","16223833",2
"24376","Microsoft","210437",5
"24392","Microsoft","146057443",5
"24396","Microsoft","6089576",4
"24415","Microsoft","1323301",1
"24417","Amazon","1323301",3
"24418","Amazon","1323301",4
"24422","Microsoft","181019023",3
"24434","Microsoft","444008493",1
"24439","Microsoft","69832622",3
"24442","Microsoft","315450089",1
"24444","Microsoft","5140154",1
"24456","Microsoft","3379613",8
"24465","Microsoft","1411337",7
"24474","Microsoft","457159",8
"24476","Microsoft","8055995",1
"24480","Microsoft","6580251",3
"24493","Microsoft","1887613",3
"24497","Microsoft","103981912",2
"24505","Microsoft","12031271",6
"24510","Microsoft","38311",5
"24523","Microsoft","52784585",6
"24532","Microsoft","5225902",5
"24540","Microsoft","4585944",4
"24547","Microsoft","240674797",4
"24551","Microsoft","15819404",3
"24553","Microsoft","8611209",2
"24556","Microsoft","1039139",3
"24566","Microsoft","5014641",10
"24580","Amazon","6686600",6
"24581","Microsoft","6686600",7
"24590","Google","5997263",2
"24597","Microsoft","51783479",3
"24605","Microsoft","21184481",2
"24614","Microsoft","3797861",3
"24618","Microsoft","12890534",3
"24631","Microsoft","27559487",2
"24644","Microsoft","33809680",1
"24668","Microsoft","139609899",4
"24669","Facebook","139609899",5
"24670","Microsoft","148561462",1
"24673","Microsoft","190401530",2
"24676","Microsoft","14970142",3
"24686","Microsoft","11306618",2
"24708","Microsoft","45650338",1
"24711","Microsoft","170549317",1
"24713","Microsoft","12025603",1
"24718","Microsoft","683732",2
"24720","Microsoft","16245102",2
"24734","Amazon","114661",1
"24737","Microsoft","114661",4
"24747","Microsoft","40753915",3
"24755","Microsoft","111050418",6
"24758","Microsoft","23945847",1
"24777","Microsoft","1775042",5
"24779","Microsoft","23064948",1
"24784","Microsoft","16097210",2
"24788","Amazon","9156763",2
"24795","Amazon","7223631",5
"24796","Apple","7223631",6
"24802","Microsoft","2433658",6
"24811","Microsoft","132097433",3
"24823","Microsoft","7728667",1
"24832","Microsoft","83329172",1
"24840","Microsoft","31455987",4
"24844","Microsoft","3709061",4
"24849","Microsoft","1082738",2
"24858","Microsoft","127822289",1
"24864","Microsoft","46682387",1
"24874","Microsoft","427937117",3
"24877","Microsoft","11623680",3
"24884","Microsoft","32990736",2
"24889","Microsoft","102346236",2
"24912","Microsoft","110716001",6
"24917","Microsoft","6480599",1
"24919","Microsoft","5351162",2
"24923","Microsoft","145512565",1
"24932","Microsoft","6674900",2
"24940","Microsoft","191396585",2
"24942","Microsoft","42289291",2
"24945","Microsoft","54273231",2
"24949","Microsoft","46470096",2
"24950","Facebook","46470096",3
"24951","Google","46470096",4
"24960","Microsoft","22218919",6
"24976","Microsoft","30100640",4
"24989","Microsoft","790883",5
"24991","Microsoft","6332700",1
"25007","Microsoft","120289832",5
"25017","Microsoft","2201524",9
"25024","Microsoft","11865899",7
"25029","Microsoft","82362492",5
"25033","Microsoft","2730229",1
"25038","Microsoft","687988",2
"25043","Microsoft","115616304",2
"25052","Microsoft","29375222",3
"25053","Amazon","29375222",4
"25062","Google","27375858",3
"25064","Microsoft","27375858",5
"25071","Microsoft","74692234",6
"25074","Microsoft","119322026",1
"25079","Microsoft","189429407",2
"25090","Microsoft","116725637",1
"25091","Microsoft","14708769",1
"25095","Microsoft","92284636",3
"25105","Microsoft","12574437",2
"25115","Microsoft","16686030",1
"25124","Microsoft","13156504",5
"25126","Microsoft","89292050",2
"25145","Google","88314091",2
"25151","Microsoft","50068322",3
"25154","Microsoft","19689831",1
"25158","Microsoft","114959336",1
"25170","Microsoft","13283518",1
"25173","Microsoft","908688",2
"25181","Microsoft","5534663",3
"25205","Microsoft","8441992",3
"25211","Microsoft","24673437",3
"25218","Microsoft","7019209",4
"25222","Microsoft","1172248",3
"25225","Microsoft","1515357",2
"25229","Amazon","1515357",6
"25234","Microsoft","54205665",3
"25253","Microsoft","30914027",4
"25254","Microsoft","30914027",5
"25263","Microsoft","58638295",2
"25272","Microsoft","9038783",3
"25286","Amazon","14917849",5
"25291","Microsoft","8181126",5
"25293","Microsoft","98402392",2
"25296","Microsoft","1138952",1
"25302","Microsoft","2151586",4
"25309","Microsoft","64873637",5
"25314","Microsoft","131363582",4
"25317","Microsoft","18675103",2
"25326","Microsoft","12983042",4
"25329","Microsoft","57375712",2
"25332","Microsoft","25792299",3
"25335","Microsoft","103130702",1
"25339","Microsoft","22515640",2
"25348","Microsoft","3063339",8
"25352","Microsoft","2418694",3
"25353","Microsoft","2418694",4
"25358","Microsoft","16511471",2
"25369","Microsoft","12452543",6
"25370","Microsoft","30480461",1
"25376","Microsoft","60394501",6
"25378","Microsoft","145975512",1
"25385","Microsoft","88334035",3
"25391","Microsoft","268028849",4
"25396","Microsoft","9997203",2
"25398","Microsoft","34275029",2
"25402","Microsoft","64082365",4
"25410","Microsoft","29623810",4
"25416","Microsoft","12388024",4
"25420","Microsoft","209282175",1
"25423","Microsoft","34791890",2
"25424","Microsoft","34791890",3
"25438","Microsoft","19175897",2
"25442","Microsoft","19322672",2
"25444","Microsoft","19322672",4
"25446","Microsoft","19322672",6
"25451","Microsoft","10265017",4
"25452","Microsoft","55014317",1
"25453","Amazon","55014317",2
"25455","Microsoft","10851693",2
"25456","Microsoft","108111655",1
"25463","Microsoft","15032499",3
"25473","Microsoft","12461271",5
"25477","Microsoft","1529562",3
"25486","Microsoft","4377731",7
"25509","Microsoft","41434915",2
"25510","Microsoft","41434915",3
"25511","Microsoft","41434915",4
"25515","Microsoft","125788",4
"25516","Microsoft","26064788",1
"25523","Microsoft","44041283",2
"25526","Microsoft","6404106",2
"25532","Microsoft","128634906",3
"25533","Microsoft","20565423",1
"25545","Microsoft","14450792",1
"25551","Microsoft","2743040",3
"25553","Microsoft","28177678",2
"25556","Microsoft","132467658",1
"25562","Microsoft","21116215",1
"25573","Microsoft","19153609",8
"25574","Amazon","19153609",9
"25577","Microsoft","10746539",3
"25596","Microsoft","34309381",6
"25597","Microsoft","271669398",1
"25607","Microsoft","1562579",6
"25611","Microsoft","5010324",4
"25614","Microsoft","115026873",1
"25619","Microsoft","7353079",3
"25623","Microsoft","45957058",2
"25630","Microsoft","8439166",3
"25633","Microsoft","15562247",3
"25638","Microsoft","83548751",3
"25644","Microsoft","818286",2
"25646","Facebook","818286",4
"25647","Microsoft","197553803",1
"25650","Microsoft","22689254",3
"25657","Microsoft","4213330",3
"25662","Microsoft","13201746",1
"25663","Microsoft","3590074",1
"25667","Microsoft","196930911",1
"25673","Microsoft","10052115",3
"25674","Amazon","10052115",4
"25686","Microsoft","60133395",3
"25695","Microsoft","12446747",1
"25699","Microsoft","7466150",3
"25709","Microsoft","58009883",1
"25721","Microsoft","177990199",4
"25733","Microsoft","12113115",3
"25740","Microsoft","1635698",2
"25749","Microsoft","83300780",5
"25755","Microsoft","96084903",3
"25769","Microsoft","624816",1
"25774","Microsoft","54758483",5
"25777","Microsoft","7078199",3
"25778","Google","7078199",4
"25779","Google","7078199",5
"25783","Microsoft","47208434",1
"25789","Microsoft","237666789",2
"25793","Microsoft","210166944",4
"25804","Microsoft","37185916",5
"25811","Microsoft","31356482",6
"25827","Microsoft","5412037",14
"25829","Microsoft","95879309",2
"25835","Microsoft","88704285",2
"25840","Microsoft","97127268",1
"25846","Microsoft","292193599",4
"25849","Microsoft","16777525",3
"25851","Microsoft","10072346",2
"25854","Microsoft","130650522",1
"25856","Microsoft","130650522",3
"25858","Microsoft","7473230",2
"25868","Microsoft","10694564",5
"25878","Microsoft","47865348",2
"25889","Microsoft","14225852",2
"25895","Microsoft","27234247",6
"25919","Amazon","3820463",7
"25930","Google","57641580",5
"25939","Microsoft","48209262",3
"25943","Microsoft","50564121",1
"25956","Microsoft","94794147",5
"25957","Microsoft","1017855",1
"25976","Microsoft","48997000",3
"25983","Microsoft","4869412",7
"25986","Microsoft","208777355",1
"25990","Microsoft","122499",2
"25991","Microsoft","122499",3
"25996","Microsoft","19807711",3
"25999","Microsoft","282207592",2
"26005","Microsoft","1610612",2
"26006","Microsoft","15287405",1
"26008","Microsoft","15245211",2
"26009","Microsoft","16268670",1
"26016","Microsoft","2752920",1
"26026","Microsoft","5950478",7
"26031","Microsoft","7784935",5
"26033","Amazon","86115492",2
"26050","Microsoft","6013737",17
"26062","Microsoft","7836770",3
"26063","Microsoft","7836770",4
"26068","Microsoft","1203164",5
"26078","Microsoft","51126330",3
"26080","Microsoft","9761091",2
"26086","Microsoft","437772",4
"26088","Microsoft","5885541",1
"26090","Microsoft","51045061",2
"26093","Microsoft","7215779",3
"26114","Microsoft","16042817",3
"26122","Microsoft","126253201",6
"26126","Microsoft","29572711",1
"26127","Amazon","29572711",2
"26131","Microsoft","8331534",2
"26138","Microsoft","1183244",4
"26142","Microsoft","3101222",2
"26147","Microsoft","35294902",2
"26154","Microsoft","45792335",6
"26160","Microsoft","3155327",6
"26174","Microsoft","29728436",2
"26182","Microsoft","14246884",7
"26187","Microsoft","23154493",3
"26190","Microsoft","34120806",3
"26193","Microsoft","20166661",2
"26194","Microsoft","95636961",1
"26202","Microsoft","21474026",4
"26203","Microsoft","21474026",5
"26213","Microsoft","32329465",6
"26218","Microsoft","986472",4
"26235","Microsoft","22004514",2
"26236","Amazon","22004514",3
"26241","Microsoft","10155523",5
"26243","Microsoft","282835846",1
"26250","Microsoft","63524676",1
"26255","Microsoft","23330837",4
"26256","Microsoft","10627719",1
"26257","Microsoft","62482558",1
"26261","Microsoft","18353597",1
"26268","Microsoft","8525999",2
"26270","Microsoft","62686319",1
"26272","Microsoft","45360286",1
"26278","Microsoft","2211656",3
"26281","Microsoft","257927999",2
"26282","Microsoft","88821989",1
"26285","Microsoft","196574305",2
"26287","Microsoft","14672876",2
"26293","Microsoft","4034404",4
"26296","Microsoft","12609251",2
"26301","Microsoft","15194120",3
"26311","Microsoft","20614557",1
"26318","Microsoft","1299356",2
"26322","Microsoft","18184973",2
